SampleId,HaulDate,RiverID,Length (mm),Sex,Recap,RecapPreviousYear
202223,3/29/22,Winnicut River,125,1,FALSE,FALSE
202223,3/29/22,Winnicut River,125,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,126,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,201,1,FALSE,FALSE
202223,3/29/22,Winnicut River,182,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,2,FALSE,FALSE
202223,3/29/22,Winnicut River,96,1,FALSE,FALSE
202223,3/29/22,Winnicut River,94,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,209,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,207,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,134,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,119,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,128,1,FALSE,FALSE
202223,3/29/22,Winnicut River,124,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,138,1,FALSE,FALSE
202223,3/29/22,Winnicut River,133,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,92,1,FALSE,FALSE
202223,3/29/22,Winnicut River,134,1,FALSE,FALSE
202223,3/29/22,Winnicut River,135,1,FALSE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,182,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,113,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,102,1,FALSE,FALSE
202223,3/29/22,Winnicut River,97,1,FALSE,FALSE
202223,3/29/22,Winnicut River,96,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,2,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,93,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,100,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,2,FALSE,FALSE
202223,3/29/22,Winnicut River,100,2,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,98,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,2,FALSE,FALSE
202223,3/29/22,Winnicut River,98,2,FALSE,FALSE
202223,3/29/22,Winnicut River,90,1,FALSE,FALSE
202223,3/29/22,Winnicut River,96,2,FALSE,FALSE
202223,3/29/22,Winnicut River,99,2,FALSE,FALSE
202223,3/29/22,Winnicut River,99,2,FALSE,FALSE
202223,3/29/22,Winnicut River,105,2,FALSE,FALSE
202223,3/29/22,Winnicut River,109,2,FALSE,FALSE
202223,3/29/22,Winnicut River,124,1,TRUE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,206,1,FALSE,FALSE
202223,3/29/22,Winnicut River,95,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,130,1,FALSE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,91,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,101,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,TRUE,FALSE
202223,3/29/22,Winnicut River,172,1,FALSE,FALSE
202223,3/29/22,Winnicut River,208,1,FALSE,FALSE
202223,3/29/22,Winnicut River,90,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,96,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,201,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,92,1,FALSE,FALSE
202223,3/29/22,Winnicut River,188,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,131,1,FALSE,FALSE
202223,3/29/22,Winnicut River,192,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,138,1,FALSE,FALSE
202223,3/29/22,Winnicut River,125,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,TRUE,FALSE
202223,3/29/22,Winnicut River,136,1,FALSE,FALSE
202223,3/29/22,Winnicut River,133,1,TRUE,FALSE
202223,3/29/22,Winnicut River,123,1,FALSE,FALSE
202223,3/29/22,Winnicut River,90,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,133,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,132,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,95,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,101,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,140,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,102,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,182,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,192,1,FALSE,FALSE
202223,3/29/22,Winnicut River,128,1,FALSE,FALSE
202223,3/29/22,Winnicut River,181,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,211,1,FALSE,FALSE
202223,3/29/22,Winnicut River,216,1,FALSE,FALSE
202223,3/29/22,Winnicut River,202,1,FALSE,FALSE
202223,3/29/22,Winnicut River,126,1,FALSE,FALSE
202223,3/29/22,Winnicut River,131,1,TRUE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,101,1,FALSE,FALSE
202223,3/29/22,Winnicut River,198,1,FALSE,FALSE
202223,3/29/22,Winnicut River,197,1,FALSE,FALSE
202223,3/29/22,Winnicut River,187,1,FALSE,FALSE
202223,3/29/22,Winnicut River,187,1,TRUE,FALSE
202223,3/29/22,Winnicut River,126,1,FALSE,FALSE
202223,3/29/22,Winnicut River,194,1,FALSE,FALSE
202223,3/29/22,Winnicut River,209,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,206,1,FALSE,FALSE
202223,3/29/22,Winnicut River,206,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,165,1,TRUE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,TRUE,FALSE
202223,3/29/22,Winnicut River,119,1,FALSE,FALSE
202223,3/29/22,Winnicut River,199,1,TRUE,FALSE
202223,3/29/22,Winnicut River,183,1,FALSE,FALSE
202223,3/29/22,Winnicut River,138,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,132,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,125,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,123,1,FALSE,FALSE
202223,3/29/22,Winnicut River,133,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,125,1,TRUE,FALSE
202223,3/29/22,Winnicut River,128,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,96,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,101,1,FALSE,FALSE
202223,3/29/22,Winnicut River,140,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,113,1,FALSE,FALSE
202223,3/29/22,Winnicut River,140,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,94,1,FALSE,FALSE
202223,3/29/22,Winnicut River,132,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,119,1,FALSE,FALSE
202223,3/29/22,Winnicut River,111,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,119,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,180,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,2,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,124,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,132,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,93,1,FALSE,FALSE
202223,3/29/22,Winnicut River,192,1,FALSE,FALSE
202223,3/29/22,Winnicut River,203,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,199,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,102,1,FALSE,FALSE
202223,3/29/22,Winnicut River,209,1,FALSE,FALSE
202223,3/29/22,Winnicut River,102,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,116,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,129,1,FALSE,FALSE
202223,3/29/22,Winnicut River,185,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,94,1,FALSE,FALSE
202223,3/29/22,Winnicut River,91,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,108,1,FALSE,FALSE
202223,3/29/22,Winnicut River,136,1,FALSE,FALSE
202223,3/29/22,Winnicut River,97,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,117,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,112,1,FALSE,FALSE
202223,3/29/22,Winnicut River,113,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,130,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,123,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,123,1,FALSE,FALSE
202223,3/29/22,Winnicut River,124,1,FALSE,FALSE
202223,3/29/22,Winnicut River,194,1,FALSE,FALSE
202223,3/29/22,Winnicut River,110,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,97,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,206,1,FALSE,FALSE
202223,3/29/22,Winnicut River,216,1,FALSE,FALSE
202223,3/29/22,Winnicut River,96,1,FALSE,FALSE
202223,3/29/22,Winnicut River,203,1,TRUE,FALSE
202223,3/29/22,Winnicut River,124,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,197,1,FALSE,FALSE
202223,3/29/22,Winnicut River,138,1,FALSE,FALSE
202223,3/29/22,Winnicut River,127,1,FALSE,FALSE
202223,3/29/22,Winnicut River,196,1,FALSE,FALSE
202223,3/29/22,Winnicut River,106,1,FALSE,FALSE
202223,3/29/22,Winnicut River,141,1,FALSE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,208,1,FALSE,FALSE
202223,3/29/22,Winnicut River,208,1,FALSE,FALSE
202223,3/29/22,Winnicut River,187,1,FALSE,FALSE
202223,3/29/22,Winnicut River,187,1,FALSE,FALSE
202223,3/29/22,Winnicut River,121,1,FALSE,FALSE
202223,3/29/22,Winnicut River,109,1,FALSE,FALSE
202223,3/29/22,Winnicut River,107,1,FALSE,FALSE
202223,3/29/22,Winnicut River,105,1,FALSE,FALSE
202223,3/29/22,Winnicut River,124,1,FALSE,FALSE
202223,3/29/22,Winnicut River,104,1,FALSE,FALSE
202223,3/29/22,Winnicut River,190,1,FALSE,FALSE
202223,3/29/22,Winnicut River,122,1,FALSE,FALSE
202223,3/29/22,Winnicut River,132,1,FALSE,FALSE
202223,3/29/22,Winnicut River,118,1,FALSE,FALSE
202223,3/29/22,Winnicut River,181,1,FALSE,FALSE
202223,3/29/22,Winnicut River,103,1,FALSE,FALSE
202223,3/29/22,Winnicut River,114,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,FALSE,FALSE
202223,3/29/22,Winnicut River,115,1,FALSE,FALSE
202223,3/29/22,Winnicut River,120,1,TRUE,FALSE
202223,3/29/22,Winnicut River,99,1,FALSE,FALSE
202223,3/29/22,Winnicut River,102,1,FALSE,FALSE
202223,3/29/22,Winnicut River,181,1,FALSE,FALSE
202226,3/30/22,Winnicut River,172,1,TRUE,FALSE
202226,3/30/22,Winnicut River,180,1,FALSE,FALSE
202226,3/30/22,Winnicut River,202,1,FALSE,FALSE
202226,3/30/22,Winnicut River,133,1,FALSE,FALSE
202226,3/30/22,Winnicut River,145,1,FALSE,FALSE
202226,3/30/22,Winnicut River,133,1,FALSE,FALSE
202226,3/30/22,Winnicut River,128,1,FALSE,FALSE
202226,3/30/22,Winnicut River,118,1,FALSE,FALSE
202226,3/30/22,Winnicut River,157,1,FALSE,FALSE
202226,3/30/22,Winnicut River,188,1,FALSE,FALSE
202226,3/30/22,Winnicut River,135,1,FALSE,FALSE
202226,3/30/22,Winnicut River,117,1,FALSE,FALSE
202226,3/30/22,Winnicut River,114,1,FALSE,FALSE
202226,3/30/22,Winnicut River,128,1,TRUE,FALSE
202226,3/30/22,Winnicut River,101,1,FALSE,FALSE
202226,3/30/22,Winnicut River,112,1,FALSE,FALSE
202226,3/30/22,Winnicut River,125,1,FALSE,FALSE
202226,3/30/22,Winnicut River,194,1,FALSE,FALSE
202226,3/30/22,Winnicut River,200,1,FALSE,FALSE
202226,3/30/22,Winnicut River,117,1,FALSE,FALSE
202226,3/30/22,Winnicut River,137,1,TRUE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,131,1,TRUE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,197,1,TRUE,FALSE
202226,3/30/22,Winnicut River,134,1,FALSE,FALSE
202226,3/30/22,Winnicut River,127,1,FALSE,FALSE
202226,3/30/22,Winnicut River,101,1,TRUE,FALSE
202226,3/30/22,Winnicut River,116,1,FALSE,FALSE
202226,3/30/22,Winnicut River,116,1,FALSE,FALSE
202226,3/30/22,Winnicut River,123,1,FALSE,FALSE
202226,3/30/22,Winnicut River,196,1,TRUE,FALSE
202226,3/30/22,Winnicut River,128,1,FALSE,FALSE
202226,3/30/22,Winnicut River,133,1,FALSE,FALSE
202226,3/30/22,Winnicut River,107,1,FALSE,FALSE
202226,3/30/22,Winnicut River,95,1,FALSE,FALSE
202226,3/30/22,Winnicut River,116,1,FALSE,FALSE
202226,3/30/22,Winnicut River,101,1,FALSE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,111,1,TRUE,FALSE
202226,3/30/22,Winnicut River,106,1,FALSE,FALSE
202226,3/30/22,Winnicut River,131,1,TRUE,FALSE
202226,3/30/22,Winnicut River,105,1,FALSE,FALSE
202226,3/30/22,Winnicut River,111,1,FALSE,FALSE
202226,3/30/22,Winnicut River,101,1,FALSE,FALSE
202226,3/30/22,Winnicut River,119,1,FALSE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,143,1,TRUE,FALSE
202226,3/30/22,Winnicut River,111,1,FALSE,FALSE
202226,3/30/22,Winnicut River,112,1,TRUE,FALSE
202226,3/30/22,Winnicut River,121,1,TRUE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,110,1,FALSE,FALSE
202226,3/30/22,Winnicut River,104,1,FALSE,FALSE
202226,3/30/22,Winnicut River,106,1,FALSE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,131,1,FALSE,FALSE
202226,3/30/22,Winnicut River,138,1,TRUE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,111,1,FALSE,FALSE
202226,3/30/22,Winnicut River,135,1,TRUE,FALSE
202226,3/30/22,Winnicut River,106,1,FALSE,FALSE
202226,3/30/22,Winnicut River,179,1,FALSE,FALSE
202226,3/30/22,Winnicut River,121,1,FALSE,FALSE
202226,3/30/22,Winnicut River,101,1,FALSE,FALSE
202226,3/30/22,Winnicut River,96,1,FALSE,FALSE
202226,3/30/22,Winnicut River,115,1,FALSE,FALSE
202226,3/30/22,Winnicut River,129,1,FALSE,FALSE
202226,3/30/22,Winnicut River,127,1,TRUE,FALSE
202226,3/30/22,Winnicut River,207,1,FALSE,FALSE
202226,3/30/22,Winnicut River,193,1,FALSE,FALSE
202226,3/30/22,Winnicut River,101,1,FALSE,FALSE
202226,3/30/22,Winnicut River,141,1,FALSE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,199,1,FALSE,FALSE
202226,3/30/22,Winnicut River,211,1,FALSE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,139,1,TRUE,FALSE
202226,3/30/22,Winnicut River,128,1,TRUE,FALSE
202226,3/30/22,Winnicut River,205,1,FALSE,FALSE
202226,3/30/22,Winnicut River,131,1,FALSE,FALSE
202226,3/30/22,Winnicut River,216,1,TRUE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,205,1,FALSE,FALSE
202226,3/30/22,Winnicut River,188,1,FALSE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,105,1,FALSE,FALSE
202226,3/30/22,Winnicut River,210,1,FALSE,FALSE
202226,3/30/22,Winnicut River,207,1,FALSE,FALSE
202226,3/30/22,Winnicut River,136,1,FALSE,FALSE
202226,3/30/22,Winnicut River,100,1,FALSE,FALSE
202226,3/30/22,Winnicut River,125,1,FALSE,FALSE
202226,3/30/22,Winnicut River,100,1,FALSE,FALSE
202226,3/30/22,Winnicut River,205,1,FALSE,FALSE
202226,3/30/22,Winnicut River,135,1,TRUE,FALSE
202226,3/30/22,Winnicut River,123,1,FALSE,FALSE
202226,3/30/22,Winnicut River,180,1,FALSE,FALSE
202226,3/30/22,Winnicut River,121,1,FALSE,FALSE
202226,3/30/22,Winnicut River,103,1,FALSE,FALSE
202226,3/30/22,Winnicut River,213,1,FALSE,FALSE
202226,3/30/22,Winnicut River,115,1,FALSE,FALSE
202226,3/30/22,Winnicut River,179,1,TRUE,FALSE
202226,3/30/22,Winnicut River,114,1,TRUE,FALSE
202226,3/30/22,Winnicut River,140,1,FALSE,FALSE
202226,3/30/22,Winnicut River,110,1,FALSE,FALSE
202226,3/30/22,Winnicut River,116,1,FALSE,FALSE
202226,3/30/22,Winnicut River,98,1,FALSE,FALSE
202226,3/30/22,Winnicut River,98,1,FALSE,FALSE
202226,3/30/22,Winnicut River,103,1,FALSE,FALSE
202226,3/30/22,Winnicut River,109,1,FALSE,FALSE
202226,3/30/22,Winnicut River,106,1,FALSE,FALSE
202226,3/30/22,Winnicut River,112,1,FALSE,FALSE
202226,3/30/22,Winnicut River,137,1,FALSE,FALSE
202226,3/30/22,Winnicut River,128,1,FALSE,FALSE
202226,3/30/22,Winnicut River,119,1,FALSE,FALSE
202226,3/30/22,Winnicut River,99,1,FALSE,FALSE
202226,3/30/22,Winnicut River,108,1,FALSE,FALSE
202226,3/30/22,Winnicut River,212,1,FALSE,FALSE
202226,3/30/22,Winnicut River,128,1,TRUE,FALSE
202226,3/30/22,Winnicut River,124,1,TRUE,FALSE
202226,3/30/22,Winnicut River,90,2,FALSE,FALSE
202226,3/30/22,Winnicut River,118,1,TRUE,FALSE
202226,3/30/22,Winnicut River,100,1,FALSE,FALSE
202226,3/30/22,Winnicut River,116,1,TRUE,FALSE
